time_sec,left_shoulder_pan_joint_desired_pos,left_shoulder_pan_joint_desired_vel,left_shoulder_pan_joint_actual_pos,left_shoulder_pan_joint_actual_vel,left_shoulder_pan_joint_error_pos,left_shoulder_pan_joint_error_vel,left_shoulder_lift_joint_desired_pos,left_shoulder_lift_joint_desired_vel,left_shoulder_lift_joint_actual_pos,left_shoulder_lift_joint_actual_vel,left_shoulder_lift_joint_error_pos,left_shoulder_lift_joint_error_vel,left_elbow_joint_desired_pos,left_elbow_joint_desired_vel,left_elbow_joint_actual_pos,left_elbow_joint_actual_vel,left_elbow_joint_error_pos,left_elbow_joint_error_vel,left_wrist_1_joint_desired_pos,left_wrist_1_joint_desired_vel,left_wrist_1_joint_actual_pos,left_wrist_1_joint_actual_vel,left_wrist_1_joint_error_pos,left_wrist_1_joint_error_vel,left_wrist_2_joint_desired_pos,left_wrist_2_joint_desired_vel,left_wrist_2_joint_actual_pos,left_wrist_2_joint_actual_vel,left_wrist_2_joint_error_pos,left_wrist_2_joint_error_vel,left_wrist_3_joint_desired_pos,left_wrist_3_joint_desired_vel,left_wrist_3_joint_actual_pos,left_wrist_3_joint_actual_vel,left_wrist_3_joint_error_pos,left_wrist_3_joint_error_vel
0.574,-0.64301,0.905887,-0.698051,0.279374,0.0550404,0,-1.76113,-0.0441376,-1.7575,-0.0180866,-0.00363209,0,2.35411,-0.79378,2.40192,-0.242757,-0.0478017,0,-1.55735,0.018472,-1.55914,0.00901929,0.00178804,0,-3.84739,0.538276,-3.88022,0.166347,0.0328267,0,3.36143,-1.09893,3.42747,-0.335119,-0.0660406,0
0.584,-0.637895,0.437568,-0.69512,0.290535,0.0572249,0,-1.76134,0.0193395,-1.75767,-0.0184875,-0.00366635,0,2.3496,-0.417587,2.39937,-0.252975,-0.0497794,0,-1.55729,-0.0355714,-1.55904,0.00866068,0.00174299,0,-3.84437,0.243378,-3.87846,0.172701,0.034091,0,3.35519,-0.567472,3.42394,-0.348915,-0.0687561,0
0.594,-0.63517,0.446569,-0.692181,0.289756,0.0570113,0,-1.76121,0.0197373,-1.75784,-0.0179643,-0.00337183,0,2.34699,-0.426176,2.39681,-0.253789,-0.0498147,0,-1.55751,-0.0363031,-1.55896,0.00666746,0.00144373,0,-3.84285,0.248384,-3.87671,0.171331,0.0338598,0,3.35165,-0.579144,3.4204,-0.348928,-0.0687471,0
0.604,-0.632389,0.455227,-0.68925,0.289015,0.0568602,0,-1.76109,0.0201199,-1.75801,-0.0166486,-0.00308616,0,2.34434,-0.434439,2.39424,-0.25428,-0.0498966,0,-1.55774,-0.0370069,-1.5589,0.00514662,0.00115643,0,-3.84131,0.253199,-3.87498,0.170346,0.0336699,0,3.34805,-0.590372,3.41685,-0.34923,-0.0688069,0
0.614,-0.629563,0.461107,-0.686324,0.288506,0.0567603,0,-1.76097,0.0203798,-1.75815,-0.015252,-0.00281246,0,2.34164,-0.44005,2.39166,-0.25489,-0.0500162,0,-1.55797,-0.0374849,-1.55885,0.00374059,0.000879768,0,-3.83974,0.25647,-3.87325,0.169552,0.0335136,0,3.34438,-0.597998,3.4133,-0.349805,-0.0689204,0
0.624,-0.626711,0.463731,-0.683402,0.288147,0.0566905,0,-1.76084,0.0204958,-1.75829,-0.0139037,-0.0025514,0,2.33892,-0.442554,2.38908,-0.255586,-0.0501539,0,-1.5582,-0.0376982,-1.55882,0.00239801,0.000614616,0,-3.83815,0.257929,-3.87153,0.168869,0.0333788,0,3.34068,-0.601401,3.40974,-0.350517,-0.0690608,0
0.634,-0.623853,0.463099,-0.680483,0.287838,0.0566301,0,-1.76071,0.0204679,-1.75841,-0.0126253,-0.00230316,0,2.33619,-0.441952,2.38648,-0.25628,-0.0502904,0,-1.55843,-0.0376469,-1.5588,0.00111587,0.000362025,0,-3.83656,0.257578,-3.86981,0.168235,0.033254,0,3.33698,-0.600582,3.40618,-0.351233,-0.0692019,0
0.644,-0.621008,0.459212,-0.677568,0.287478,0.0565594,0,-1.76059,0.0202961,-1.75852,-0.0114201,-0.00206783,0,2.33348,-0.438242,2.38389,-0.256882,-0.0504075,0,-1.55867,-0.0373309,-1.55879,-0.000101511,0.000123027,0,-3.83498,0.255416,-3.86811,0.167593,0.0331279,0,3.33329,-0.595541,3.40261,-0.351827,-0.0693187,0
0.654,-0.618198,0.452069,-0.674657,0.286974,0.0564597,0,-1.76046,0.0199804,-1.75862,-0.0102888,-0.00184549,0,2.3308,-0.431425,2.38129,-0.2573,-0.0504875,0,-1.55889,-0.0367502,-1.55879,-0.0012489,-0.000101399,0,-3.83341,0.251443,-3.8664,0.16689,0.0329901,0,3.32964,-0.586277,3.39903,-0.352178,-0.0693877,0
0.664,-0.615441,0.44167,-0.671754,0.286234,0.0563131,0,-1.76034,0.0195208,-1.75871,-0.00923126,-0.00163624,0,2.32817,-0.421501,2.37868,-0.257452,-0.0505139,0,-1.55912,-0.0359048,-1.55881,-0.00232116,-0.000310323,0,-3.83188,0.245659,-3.86471,0.166075,0.0328305,0,3.32607,-0.572791,3.39545,-0.352172,-0.0693863,0
0.674,-0.612759,0.428155,-0.668862,0.285173,0.0561029,0,-1.76022,0.0189234,-1.75878,-0.00824757,-0.00144014,0,2.32561,-0.408603,2.37608,-0.257256,-0.050471,0,-1.55934,-0.0348062,-1.55883,-0.00331342,-0.000502874,0,-3.83039,0.238142,-3.86303,0.1651,0.0326395,0,3.32259,-0.555264,3.39188,-0.351701,-0.0692932,0
0.684,-0.610164,0.413826,-0.665983,0.283742,0.0558196,0,-1.76011,0.0182901,-1.75885,-0.00733423,-0.00125702,0,2.32313,-0.394929,2.37348,-0.256666,-0.0503503,0,-1.55955,-0.0336414,-1.55887,-0.00422265,-0.00067879,0,-3.82895,0.230172,-3.86136,0.163938,0.0324119,0,3.31922,-0.536681,3.38832,-0.350706,-0.0690966,0
0.694,-0.607657,0.399498,-0.663123,0.281953,0.0554657,0,-1.76,0.0176569,-1.75891,-0.00648382,-0.00108627,0,2.32074,-0.381255,2.37089,-0.255693,-0.0501544,0,-1.55975,-0.0324765,-1.55891,-0.00504987,-0.000838801,0,-3.82755,0.222203,-3.8597,0.162597,0.0321488,0,3.31597,-0.518099,3.38477,-0.349204,-0.0688002,0
0.704,-0.605799,0.00838002,-0.660307,0.277151,0.0545079,0,-1.75992,0.000519334,-1.75897,-0.00597173,-0.000948075,0,2.31896,-0.00813105,2.36834,-0.251891,-0.0493732,0,-1.5599,-0.000837077,-1.55896,-0.0056734,-0.000938179,0,-3.82652,0.00459696,-3.85807,0.159538,0.0315554,0,3.31356,-0.0110039,3.38128,-0.343711,-0.0677146,0
0.714,-0.605748,0.00806828,-0.657614,0.263913,0.051866,0,-1.75991,0.000500015,-1.75903,-0.00621402,-0.00088315,0,2.31892,-0.00782857,2.36589,-0.24017,-0.0469729,0,-1.55991,-0.000805937,-1.55902,-0.00574581,-0.000885528,0,-3.82649,0.00442595,-3.85653,0.151688,0.030035,0,3.3135,-0.0105946,3.37794,-0.327153,-0.0644429,0
0.724,-0.605699,0.00775654,-0.655051,0.251154,0.049352,0,-1.75991,0.000480695,-1.75909,-0.00593563,-0.000819677,0,2.31887,-0.00752609,2.36356,-0.228553,-0.044688,0,-1.55991,-0.000774797,-1.55908,-0.00548028,-0.000834522,0,-3.82646,0.00425494,-3.85505,0.144363,0.0285887,0,3.31343,-0.0101852,3.37476,-0.31135,-0.0613299,0
0.734,-0.605652,0.0074448,-0.652613,0.238997,0.0469601,0,-1.75991,0.000461376,-1.75915,-0.0055747,-0.000759733,0,2.31882,-0.00722361,2.36134,-0.217445,-0.0425145,0,-1.55992,-0.000743658,-1.55913,-0.00518279,-0.000786239,0,-3.82644,0.00408393,-3.85365,0.13741,0.0272123,0,3.31337,-0.00977584,3.37174,-0.296312,-0.0583678,0
0.744,-0.605607,0.00713305,-0.650292,0.227426,0.0446844,0,-1.7599,0.000442056,-1.7592,-0.0052175,-0.000703513,0,2.31878,-0.00692113,2.35923,-0.206871,-0.040447,0,-1.55992,-0.000712518,-1.55918,-0.00489459,-0.000740692,0,-3.82641,0.00391292,-3.85232,0.130794,0.0259023,0,3.31331,-0.00936649,3.36886,-0.282003,-0.0555492,0
0.754,-0.605564,0.00682131,-0.648084,0.216333,0.0425199,0,-1.7599,0.000422736,-1.75925,-0.00475672,-0.00065159,0,2.31874,-0.00661865,2.35722,-0.19657,-0.0384822,0,-1.55993,-0.000681378,-1.55923,-0.00438922,-0.000699645,0,-3.82639,0.00374191,-3.85104,0.124792,0.0246525,0,3.31325,-0.00895714,3.36612,-0.268389,-0.052867,0
0.764,-0.605523,0.00650957,-0.645983,0.205916,0.0404599,0,-1.7599,0.000403417,-1.7593,-0.00449959,-0.000603181,0,2.3187,-0.00631617,2.35531,-0.187172,-0.0366125,0,-1.55993,-0.000650238,-1.55927,-0.00430509,-0.000660252,0,-3.82637,0.0035709,-3.84983,0.118567,0.0234647,0,3.3132,-0.00854779,3.36352,-0.255429,-0.0503146,0
0.774,-0.605484,0.00619782,-0.643984,0.195973,0.0384995,0,-1.7599,0.000384097,-1.75934,-0.00421741,-0.000557561,0,2.31866,-0.00601369,2.35349,-0.178056,-0.0348334,0,-1.55993,-0.000619098,-1.55931,-0.00404975,-0.000622647,0,-3.82635,0.00339989,-3.84868,0.112831,0.0223347,0,3.31315,-0.00813843,3.36103,-0.243096,-0.0478854,0
0.784,-0.605447,0.00588608,-0.642081,0.18648,0.0366338,0,-1.75989,0.000364778,-1.75938,-0.00397335,-0.000514656,0,2.31862,-0.00571121,2.35176,-0.169483,-0.0331402,0,-1.55994,-0.000587958,-1.55935,-0.00389855,-0.000586675,0,-3.82633,0.00322888,-3.84759,0.107354,0.0212597,0,3.3131,-0.00772908,3.35867,-0.23136,-0.0455735,0
0.794,-0.605412,0.00557434,-0.64027,0.177449,0.0348584,0,-1.75989,0.000345458,-1.75942,-0.00371718,-0.000474394,0,2.31859,-0.00540873,2.35012,-0.16125,-0.0315289,0,-1.55994,-0.000556818,-1.55939,-0.00368685,-0.000552527,0,-3.82631,0.00305787,-3.84654,0.102184,0.0202364,0,3.31305,-0.00731973,3.35643,-0.220189,-0.0433731,0
0.804,-0.605378,0.0052626,-0.638547,0.168854,0.0331688,0,-1.75989,0.000326138,-1.75945,-0.0034688,-0.000436768,0,2.31856,-0.00510625,2.34855,-0.153409,-0.0299958,0,-1.55994,-0.000525679,-1.55942,-0.00348089,-0.000520277,0,-3.82629,0.00288686,-3.84555,0.0972648,0.0192622,0,3.31301,-0.00691037,3.35429,-0.209556,-0.0412786,0
0.814,-0.605347,0.00495085,-0.636907,0.160673,0.0315607,0,-1.75989,0.000306819,-1.75949,-0.00323407,-0.000401658,0,2.31853,-0.00480376,2.34706,-0.145948,-0.028537,0,-1.55995,-0.000494539,-1.55946,-0.00328541,-0.00048983,0,-3.82627,0.00271585,-3.84461,0.0925818,0.0183348,0,3.31297,-0.00650102,3.35225,-0.199435,-0.0392849,0
0.824,-0.605317,0.00463911,-0.635347,0.152886,0.0300302,0,-1.75989,0.000287499,-1.75952,-0.00301348,-0.000368923,0,2.3185,-0.00450128,2.34565,-0.138847,-0.0271488,0,-1.55995,-0.000463399,-1.55949,-0.00310045,-0.00046108,0,-3.82625,0.00254484,-3.84371,0.0881232,0.0174518,0,3.31293,-0.00609167,3.35032,-0.1898,-0.037387,0
0.834,-0.60529,0.00432737,-0.633863,0.145473,0.0285734,0,-1.75988,0.00026818,-1.75955,-0.0028065,-0.000338424,0,2.31847,-0.0041988,2.3443,-0.132089,-0.0258276,0,-1.55995,-0.000432259,-1.55952,-0.00292548,-0.000433925,0,-3.82624,0.00237383,-3.84285,0.083878,0.0166111,0,3.31289,-0.00568232,3.34847,-0.180627,-0.0355801,0
0.844,-0.605264,0.00401563,-0.63245,0.138416,0.0271867,0,-1.75988,0.00024886,-1.75957,-0.00261241,-0.000310029,0,2.31845,-0.00389632,2.34302,-0.125658,-0.0245702,0,-1.55996,-0.000401119,-1.55955,-0.00275994,-0.000408269,0,-3.82622,0.00220282,-3.84204,0.0798358,0.0158106,0,3.31286,-0.00527296,3.34672,-0.171894,-0.0338598,0
0.854,-0.60524,0.00370388,-0.631107,0.131699,0.0258666,0,-1.75988,0.00022954,-1.7596,-0.00243051,-0.000283614,0,2.31842,-0.00359384,2.3418,-0.119537,-0.0233735,0,-1.55996,-0.000369979,-1.55957,-0.00260328,-0.00038402,0,-3.82621,0.00203181,-3.84126,0.0759866,0.0150483,0,3.31283,-0.00486361,3.34505,-0.163579,-0.0322219,0
0.864,-0.605218,0.00339214,-0.629828,0.125303,0.0246098,0,-1.75988,0.000210221,-1.75962,-0.00226013,-0.00025906,0,2.3184,-0.00329136,2.34064,-0.11371,-0.0222343,0,-1.55996,-0.00033884,-1.5596,-0.00245498,-0.000361093,0,-3.8262,0.0018608,-3.84052,0.0723209,0.0143223,0,3.3128,-0.00445426,3.34346,-0.155661,-0.0306622,0
0.874,-0.605198,0.0030804,-0.628611,0.119213,0.0234132,0,-1.75988,0.000190901,-1.75964,-0.00210063,-0.000236257,0,2.31838,-0.00298888,2.33953,-0.108164,-0.0211498,0,-1.55996,-0.0003077,-1.55962,-0.00231455,-0.000339408,0,-3.82619,0.00168979,-3.83982,0.0688297,0.013631,0,3.31277,-0.00404491,3.34195,-0.148121,-0.0291769,0
0.884,-0.60518,0.00276866,-0.627454,0.113415,0.0222739,0,-1.75988,0.000171582,-1.75966,-0.00195141,-0.000215099,0,2.31836,-0.0026864,2.33848,-0.102883,-0.0201174,0,-1.55996,-0.00027656,-1.55964,-0.00218153,-0.000318887,0,-3.82618,0.00151878,-3.83915,0.0655046,0.0129725,0,3.31275,-0.00363555,3.34051,-0.14094,-0.0277624,0
0.894,-0.605164,0.00245691,-0.626353,0.107893,0.021189,0,-1.75988,0.000152262,-1.75968,-0.00181187,-0.000195487,0,2.31835,-0.00238392,2.33748,-0.0978559,-0.0191343,0,-1.55997,-0.00024542,-1.55967,-0.00205547,-0.000299461,0,-3.82617,0.00134777,-3.83852,0.0623373,0.0123452,0,3.31273,-0.0032262,3.33914,-0.1341,-0.0264152,0
0.904,-0.60515,0.00214517,-0.625306,0.102634,0.0201558,0,-1.75988,0.000132942,-1.7597,-0.00168149,-0.000177327,0,2.31834,-0.00208144,2.33653,-0.0930687,-0.0181983,0,-1.55997,-0.00021428,-1.55969,-0.00193596,-0.000281062,0,-3.82616,0.00117676,-3.83791,0.0593202,0.0117477,0,3.31271,-0.00281685,3.33784,-0.127585,-0.0251319,0
0.914,-0.605138,0.00183343,-0.624309,0.0976255,0.0191718,0,-1.75988,0.000113623,-1.75971,-0.00155973,-0.000160532,0,2.31832,-0.00177896,2.33563,-0.08851,-0.0173069,0,-1.55997,-0.00018314,-1.5597,-0.00182263,-0.000263626,0,-3.82616,0.00100575,-3.83733,0.0564458,0.0111785,0,3.31269,-0.00240749,3.3366,-0.121379,-0.0239093,0
0.924,-0.605127,0.00152168,-0.623362,0.0928547,0.0182346,0,-1.75987,9.43032e-05,-1.75973,-0.00144612,-0.000145017,0,2.31831,-0.00147648,2.33477,-0.0841683,-0.016458,0,-1.55997,-0.000152,-1.55972,-0.0017151,-0.000247094,0,-3.82615,0.000834737,-3.83679,0.0537071,0.0106361,0,3.31268,-0.00199814,3.33543,-0.115466,-0.0227446,0
0.934,-0.605119,0.00120994,-0.622461,0.0883101,0.0173418,0,-1.75987,7.49836e-05,-1.75974,-0.00134018,-0.000130704,0,2.3183,-0.00117399,2.33395,-0.0800329,-0.0156493,0,-1.55997,-0.000120861,-1.55974,-0.00161303,-0.00023141,0,-3.82615,0.000663727,-3.83626,0.0510976,0.0101193,0,3.31267,-0.00158879,3.3343,-0.109833,-0.0216349,0
0.944,-0.605112,0.000898199,-0.621604,0.0839803,0.0164913,0,-1.75987,5.5664e-05,-1.75976,-0.00124147,-0.000117519,0,2.3183,-0.000871514,2.33318,-0.0760936,-0.014879,0,-1.55997,-8.97207e-05,-1.55975,-0.00151609,-0.000216522,0,-3.82614,0.000492717,-3.83577,0.0486109,0.00962687,0,3.31266,-0.00117944,3.33324,-0.104464,-0.0205774,0
0.954,-0.605108,0.000590067,-0.620789,0.079855,0.0156809,0,-1.75987,3.65682e-05,-1.75977,-0.00114957,-0.000105392,0,2.31829,-0.000572536,2.33244,-0.0723406,-0.0141452,0,-1.55997,-5.89415e-05,-1.55977,-0.00142398,-0.00020238,0,-3.82614,0.000323688,-3.8353,0.046241,0.00915754,0,3.31265,-0.000774823,3.33222,-0.0993479,-0.0195696,0
0.964,-0.605105,0.000336357,-0.620014,0.0759247,0.0149089,0,-1.75987,2.0845e-05,-1.75978,-0.001064,-9.42484e-05,0,2.31829,-0.000326364,2.33174,-0.0687655,-0.013446,0,-1.55997,-3.35986e-05,-1.55978,-0.00133646,-0.000188954,0,-3.82614,0.000184513,-3.83485,0.0439826,0.00871029,0,3.31265,-0.000441675,3.33126,-0.0944725,-0.0186092,0
0.974,-0.605103,0.000153483,-0.619277,0.0721818,0.0141737,0,-1.75987,9.51176e-06,-1.75979,-0.000984188,-8.40047e-05,0,2.31829,-0.000148923,2.33107,-0.0653612,-0.0127804,0,-1.55997,-1.53313e-05,-1.5598,-0.00125342,-0.00017624,0,-3.82614,8.41946e-05,-3.83442,0.0418313,0.00828425,0,3.31265,-0.00020154,3.33034,-0.0898285,-0.0176944,0
0.984,-0.605103,4.14423e-05,-0.618577,0.0686192,0.0134739,0,-1.75987,2.5683e-06,-1.7598,-0.000909647,-7.45806e-05,0,2.31829,-4.0211e-05,2.33044,-0.0621214,-0.0121469,0,-1.55997,-4.13965e-06,-1.55981,-0.0011748,-0.000164238,0,-3.82614,2.27336e-05,-3.83402,0.039783,0.00787861,0,3.31265,-5.44183e-05,3.32947,-0.0854075,-0.0168236,0
0.994,-0.605103,2.36512e-07,-0.617911,0.0652302,0.0128083,0,-1.75987,1.46573e-08,-1.75981,-0.000839948,-6.59005e-05,0,2.31829,-2.29485e-07,2.32983,-0.0590399,-0.0115444,0,-1.55997,-2.36251e-08,-1.55982,-0.00110057,-0.000152948,0,-3.82614,1.29741e-07,-3.83363,0.037834,0.0074926,0,3.31265,-3.10566e-07,3.32864,-0.0812013,-0.015995,0
1.004,-0.605103,0,-0.617278,0.062008,0.0121755,0,-1.75987,0,-1.75982,-0.000774723,-5.78958e-05,0,2.31829,0,2.32926,-0.0561108,-0.0109716,0,-1.55997,0,-1.55983,-0.00103068,-0.000142366,0,-3.82614,0,-3.83326,0.0359802,0.00712546,0,3.31265,0,3.32786,-0.0772016,-0.0152072,0
1.014,-0.605103,0,-0.616677,0.0589448,0.0115739,0,-1.75987,0,-1.75982,-0.000713777,-5.05176e-05,0,2.31829,0,2.32872,-0.0533269,-0.0104274,0,-1.55997,0,-1.55984,-0.000964979,-0.000132456,0,-3.82614,0,-3.83291,0.0342172,0.00677631,0,3.31265,0,3.32711,-0.073399,-0.0144581,0
1.024,-0.605103,0,-0.616105,0.056033,0.011002,0,-1.75987,0,-1.75983,-0.000656903,-4.37243e-05,0,2.31829,0,2.3282,-0.0506812,-0.00991007,0,-1.55997,0,-1.55985,-0.000903259,-0.00012318,0,-3.82614,0,-3.83258,0.0325407,0.00644426,0,3.31265,0,3.32639,-0.0697836,-0.013746,0
1.034,-0.605103,0,-0.615561,0.0532649,0.0104584,0,-1.75987,0,-1.75984,-0.000603861,-3.74765e-05,0,2.31829,0,2.32771,-0.0481668,-0.00941845,0,-1.55997,0,-1.55986,-0.000845287,-0.000114498,0,-3.82614,0,-3.83227,0.0309462,0.00612849,0,3.31265,0,3.32572,-0.0663464,-0.0130689,0
1.044,-0.605103,0,-0.615045,0.0506335,0.00994168,0,-1.75987,0,-1.75984,-0.000554419,-3.17373e-05,0,2.31829,0,2.32724,-0.0457771,-0.00895121,0,-1.55997,0,-1.55987,-0.000790844,-0.000106375,0,-3.82614,0,-3.83196,0.0294299,0.00582818,0,3.31265,0,3.32507,-0.0630784,-0.0124252,0
1.054,-0.605103,0,-0.614553,0.0481321,0.00945045,0,-1.75987,0,-1.75985,-0.000508356,-2.64721e-05,0,2.31829,0,2.3268,-0.043506,-0.00850716,0,-1.55997,0,-1.55987,-0.000739722,-9.87754e-05,0,-3.82614,0,-3.83168,0.0279879,0.00554259,0,3.31265,0,3.32446,-0.0599714,-0.0118132,0
1.064,-0.605103,0,-0.614086,0.0457542,0.0089835,0,-1.75987,0,-1.75985,-0.000465462,-2.16483e-05,0,2.31829,0,2.32637,-0.0413476,-0.00808514,0,-1.55997,0,-1.55988,-0.000691727,-9.16686e-05,0,-3.82614,0,-3.83141,0.0266166,0.005271,0,3.31265,0,3.32388,-0.0570174,-0.0112313,0
1.074,-0.605103,0,-0.613642,0.0434937,0.00853961,0,-1.75987,0,-1.75986,-0.000425539,-1.72356e-05,0,2.31829,0,2.32597,-0.0392963,-0.00768406,0,-1.55997,0,-1.55989,-0.000646673,-8.50239e-05,0,-3.82614,0,-3.83115,0.0253124,0.00501271,0,3.31265,0,3.32333,-0.054209,-0.0106781,0
1.084,-0.605103,0,-0.61322,0.0413449,0.00811765,0,-1.75987,0,-1.75986,-0.000388403,-1.32052e-05,0,2.31829,0,2.32559,-0.0373468,-0.00730287,0,-1.55997,0,-1.55989,-0.000604388,-7.8813e-05,0,-3.82614,0,-3.8309,0.0240721,0.00476708,0,3.31265,0,3.3228,-0.0515389,-0.0101521,0
1.094,-0.605103,0,-0.612819,0.0393022,0.00771654,0,-1.75987,0,-1.75986,-0.000353877,-9.5303e-06,0,2.31829,0,2.32523,-0.0354939,-0.00694059,0,-1.55997,0,-1.5599,-0.000564707,-7.30093e-05,0,-3.82614,0,-3.83067,0.0228926,0.00453348,0,3.31265,0,3.3223,-0.0490002,-0.00965207,0
1.104,-0.605103,0,-0.612438,0.0373604,0.00733525,0,-1.75987,0,-1.75987,-0.000321798,-6.1859e-06,0,2.31829,0,2.32489,-0.0337331,-0.00659629,0,-1.55997,0,-1.5599,-0.000527476,-6.75875e-05,0,-3.82614,0,-3.83045,0.0217709,0.00431133,0,3.31265,0,3.32183,-0.0465867,-0.00917665,0
1.114,-0.605103,0,-0.612076,0.0355146,0.0069728,0,-1.75987,0,-1.75987,-0.00029201,-3.14841e-06,0,2.31829,0,2.32456,-0.0320595,-0.00626907,0,-1.55997,0,-1.55991,-0.000492549,-6.25241e-05,0,-3.82614,0,-3.83024,0.0207042,0.00410006,0,3.31265,0,3.32137,-0.044292,-0.00872464,0
1.124,-0.605103,0,-0.611731,0.0337599,0.00662825,0,-1.75987,0,-1.75987,-0.000264368,-3.95826e-07,0,2.31829,0,2.32425,-0.030469,-0.00595808,0,-1.55997,0,-1.55991,-0.00045979,-5.77968e-05,0,-3.82614,0,-3.83004,0.0196897,0.00389915,0,3.31265,0,3.32094,-0.0421104,-0.0082949,0
1.134,-0.605103,0,-0.611404,0.0320918,0.00630073,0,-1.75987,0,-1.75988,-0.000238732,2.09248e-06,0,2.31829,0,2.32395,-0.0289575,-0.00566252,0,-1.55997,0,-1.55992,-0.00042907,-5.33848e-05,0,-3.82614,0,-3.82984,0.0187249,0.00370808,0,3.31265,0,3.32053,-0.0400362,-0.00788632,0
1.144,-0.605103,0,-0.611092,0.0305062,0.00598939,0,-1.75987,0,-1.75988,-0.000214975,4.33581e-06,0,2.31829,0,2.32367,-0.0275209,-0.00538163,0,-1.55997,0,-1.55992,-0.000400266,-4.92684e-05,0,-3.82614,0,-3.82966,0.0178074,0.00352637,0,3.31265,0,3.32015,-0.0380641,-0.00749787,0
1.154,-0.605103,0,-0.610796,0.0289989,0.00569343,0,-1.75987,0,-1.75988,-0.000192974,6.3522e-06,0,2.31829,0,2.3234,-0.0261556,-0.00511466,0,-1.55997,0,-1.55993,-0.000373264,-4.54292e-05,0,-3.82614,0,-3.82949,0.0169348,0.00335357,0,3.31265,0,3.31978,-0.0361892,-0.00712856,0
1.164,-0.605103,0,-0.610515,0.0275661,0.0054121,0,-1.75987,0,-1.75988,-0.000172616,8.15852e-06,0,2.31829,0,2.32315,-0.024858,-0.00486095,0,-1.55997,0,-1.55993,-0.000347957,-4.18497e-05,0,-3.82614,0,-3.82933,0.016105,0.00318923,0,3.31265,0,3.31943,-0.0344067,-0.00677743,0
1.174,-0.605103,0,-0.610247,0.026204,0.00514466,0,-1.75987,0,-1.75988,-0.000153793,9.77055e-06,0,2.31829,0,2.32291,-0.0236248,-0.00461982,0,-1.55997,0,-1.55993,-0.000324243,-3.85137e-05,0,-3.82614,0,-3.82917,0.0153159,0.00303295,0,3.31265,0,3.31909,-0.032712,-0.0064436,0
1.184,-0.605103,0,-0.609993,0.0249093,0.00489044,0,-1.75987,0,-1.75988,-0.000136403,1.1203e-05,0,2.31829,0,2.32268,-0.0224528,-0.00439065,0,-1.55997,0,-1.55994,-0.000302025,-3.54057e-05,0,-3.82614,0,-3.82902,0.0145654,0.00288432,0,3.31265,0,3.31877,-0.0311007,-0.00612621,0
1.194,-0.605103,0,-0.609752,0.0236785,0.00464879,0,-1.75987,0,-1.75989,-0.000120352,1.24697e-05,0,2.31829,0,2.32246,-0.021339,-0.00417285,0,-1.55997,0,-1.55994,-0.000281214,-3.25114e-05,0,-3.82614,0,-3.82888,0.0138517,0.00274298,0,3.31265,0,3.31847,-0.0295688,-0.00582446,0
1.204,-0.605103,0,-0.609522,0.0225085,0.00441907,0,-1.75987,0,-1.75989,-0.000105551,1.35835e-05,0,2.31829,0,2.32226,-0.0202804,-0.00396585,0,-1.55997,0,-1.55994,-0.000261725,-2.98172e-05,0,-3.82614,0,-3.82875,0.013173,0.00260856,0,3.31265,0,3.31819,-0.0281123,-0.00553757,0
1.214,-0.605103,0,-0.609304,0.0213963,0.0042007,0,-1.75987,0,-1.75989,-9.19167e-05,1.45563e-05,0,2.31829,0,2.32206,-0.0192743,-0.00376913,0,-1.55997,0,-1.55994,-0.000243478,-2.73104e-05,0,-3.82614,0,-3.82862,0.0125275,0.00248073,0,3.31265,0,3.31791,-0.0267276,-0.00526481,0
1.224,-0.605103,0,-0.609096,0.0203391,0.00399312,0,-1.75987,0,-1.75989,-7.93698e-05,1.53993e-05,0,2.31829,0,2.32187,-0.0183181,-0.00358216,0,-1.55997,0,-1.55995,-0.000226398,-2.4979e-05,0,-3.82614,0,-3.8285,0.0119136,0.00235916,0,3.31265,0,3.31765,-0.0254111,-0.00500549,0
1.234,-0.605103,0,-0.608899,0.0193341,0.0037958,0,-1.75987,0,-1.75989,-6.78368e-05,1.6123e-05,0,2.31829,0,2.32169,-0.0174094,-0.00340447,0,-1.55997,0,-1.55995,-0.000210413,-2.28118e-05,0,-3.82614,0,-3.82838,0.0113298,0.00224355,0,3.31265,0,3.31741,-0.0241595,-0.00475894,0
1.244,-0.605103,0,-0.608711,0.0183787,0.00360823,0,-1.75987,0,-1.75989,-5.72487e-05,1.67372e-05,0,2.31829,0,2.32153,-0.0165458,-0.00323559,0,-1.55997,0,-1.55995,-0.000195458,-2.07982e-05,0,-3.82614,0,-3.82827,0.0107747,0.00213361,0,3.31265,0,3.31717,-0.0229695,-0.00452453,0
1.254,-0.605103,0,-0.608533,0.0174706,0.00342993,0,-1.75987,0,-1.75989,-4.75407e-05,1.72507e-05,0,2.31829,0,2.32136,-0.015725,-0.00307509,0,-1.55997,0,-1.55995,-0.000181469,-1.89283e-05,0,-3.82614,0,-3.82817,0.0102467,0.00202905,0,3.31265,0,3.31695,-0.0218381,-0.00430167,0
